Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and the,2,722,"[310, 722, 1190, 1452]",S8JW.tsv
why,1,431,"[310, 431, 515, 1082]",S8JW.tsv
be on,2,1360,"[310, 1360, 1379]",S8JW.tsv
try to,2,330,"[312, 330, 1121]",S8JW.tsv
us,1,492,"[312, 492, 630, 785, 1171, 1368, 1422, 1474, 1505]",S8JW.tsv
really like,2,364,"[312, 364, 441, 510, 513, 1069, 1198, 1422]",S8JW.tsv
try,1,312,"[216, 251, 312, 330, 390, 662, 698, 739, 785, 1011, 1121, 1316]",S8JW.tsv
they're like,2,889,"[312, 889, 1118, 1251]",S8JW.tsv
they're,1,312,"[60, 312, 535, 537, 540, 550, 744, 846, 889, 946, 1100, 1118, 1120, 1158, 1172, 1199, 1208, 1251, 1252, 1264, 1277, 1289]",S8JW.tsv
these,1,375,"[312, 375, 381, 664, 932, 1033, 1197, 1199, 1212]",S8JW.tsv
you send,2,1471,"[312, 1471]",S8JW.tsv
send,1,1471,"[312, 1471, 1477]",S8JW.tsv
or,1,314,"[18, 72, 179, 188, 271, 314, 330, 337, 340, 341, 342, 352, 380, 563, 574, 621, 647, 659, 672, 698, 723, 730, 771, 809, 847, 895, 899, 903, 904, 934, 938, 948, 949, 972, 990, 1000, 1002, 1037, 1056, 1083, 1200, 1221, 1254, 1258, 1260, 1262, 1282, 1467, 1492, 1497, 1500, 1518, 1538, 1547, 1550]",S8JW.tsv
ten,1,314,"[158, 160, 161, 271, 314, 722]",S8JW.tsv
five,1,314,"[267, 268, 314, 1376]",S8JW.tsv
four,1,695,"[314, 695, 780, 903]",S8JW.tsv
get like,2,724,"[314, 724, 781, 1396, 1445, 1456]",S8JW.tsv
quid,1,821,"[314, 821, 1145]",S8JW.tsv
you get,2,314,"[126, 314, 505, 532, 623, 698, 1061, 1268]",S8JW.tsv
and you,2,314,"[254, 314, 698, 1063, 1262, 1477, 1518]",S8JW.tsv
four or,2,1547,"[314, 1547]",S8JW.tsv
do add,2,316,"[242, 316, 1559]",S8JW.tsv
to the,2,316,"[268, 316, 816, 1061, 1452, 1456]",S8JW.tsv
and just,2,527,"[316, 527, 735, 906, 1391]",S8JW.tsv
tell,1,316,"[292, 316, 607, 826, 1400]",S8JW.tsv
that they,2,709,"[316, 709, 826, 1367]",S8JW.tsv
and they,2,1134,"[316, 318, 550, 1134, 1478]",S8JW.tsv
add,1,370,"[242, 316, 370, 1534, 1542, 1559]",S8JW.tsv
mean,1,95,"[18, 95, 318, 387, 520, 631, 676, 737, 778, 885, 1026, 1081, 1100, 1110, 1113, 1190, 1431]",S8JW.tsv
didn't,1,318,"[55, 145, 211, 318, 319, 427, 449, 453, 455, 456, 466, 469, 474, 491, 510, 568, 571, 574, 631, 639, 671, 751, 904, 945, 1055, 1095, 1127, 1281, 1326, 1422, 1424, 1505, 1507, 1513, 1515]",S8JW.tsv
er,1,318,"[51, 146, 158, 161, 318, 340, 376, 377, 395, 409, 490, 562, 594, 616, 765, 819, 826, 832, 848, 879, 923, 965, 975, 980, 1006, 1019, 1051, 1060, 1121, 1185, 1211, 1244, 1280, 1326, 1348, 1368, 1373, 1432]",S8JW.tsv
didn't have any,3,318,"[211, 318, 319, 574, 1505]",S8JW.tsv
they didn't,2,319,"[318, 319, 904, 1281]",S8JW.tsv
we didn't have,3,491,"[318, 491, 568, 1505]",S8JW.tsv
and we,2,561,"[318, 561, 1370, 1376, 1454, 1505, 1552]",S8JW.tsv
of the,2,318,"[155, 292, 318, 349, 486, 563, 616, 656, 729, 794, 886, 1076, 1104, 1379, 1391, 1402, 1410, 1412, 1422, 1515]",S8JW.tsv
we didn't have any,4,571,"[318, 571, 1505]",S8JW.tsv
i mean,2,318,"[95, 318, 520, 676, 737, 885, 1100, 1113, 1431]",S8JW.tsv
seem,1,453,"[318, 335, 453, 486, 554, 575, 765, 1061, 1132, 1163, 1266]",S8JW.tsv
all of,2,770,"[318, 770, 1082]",S8JW.tsv
they'd be,2,826,"[318, 826, 1081]",S8JW.tsv
have the,2,508,"[318, 508, 729, 838, 1339]",S8JW.tsv
they'd,1,873,"[318, 826, 873, 1368, 1380]",S8JW.tsv
seem like,2,575,"[318, 575, 1061, 1266]",S8JW.tsv
the one,2,729,"[318, 729, 1512]",S8JW.tsv
so i,2,321,"[55, 321, 695, 765, 949, 1083, 1125]",S8JW.tsv
recipe,1,378,"[321, 378]",S8JW.tsv
we're,1,321,"[183, 229, 321, 679, 994]",S8JW.tsv
of that,2,321,"[13, 321, 660, 889, 1498, 1505]",S8JW.tsv
it and,2,399,"[322, 399, 527, 698, 1309, 1515]",S8JW.tsv
erm but,2,568,"[322, 414, 568, 708]",S8JW.tsv
so she be,3,324,"[160, 324]",S8JW.tsv
want,1,486,"[324, 486, 521, 550, 584, 657, 660, 662, 735, 765, 867, 905, 913, 934, 956, 958, 962, 972, 978, 988, 990, 1057, 1295, 1465]",S8JW.tsv
clear,1,527,"[324, 527, 818, 1562]",S8JW.tsv
into,1,324,"[136, 324, 698, 753, 815, 1061, 1085, 1087]",S8JW.tsv
very,1,324,"[113, 324, 441, 486, 662, 788, 1113, 1158, 1323, 1324, 1417, 1460, 1522]",S8JW.tsv
of something,2,1248,"[324, 1248]",S8JW.tsv
hot,1,330,"[329, 330, 335, 401, 718, 724, 980, 1000, 1004, 1022, 1076, 1151, 1448]",S8JW.tsv
oh sorry,2,334,"[276, 334]",S8JW.tsv
cayenne pepper,2,337,"[334, 335, 337, 339]",S8JW.tsv
hand,1,337,"[334, 337, 405, 409, 583, 1028, 1087, 1488]",S8JW.tsv
a bite on,3,583,"[334, 583]",S8JW.tsv
my hand,2,1028,"[334, 1028]",S8JW.tsv
cos i,2,335,"[53, 335, 378, 1315]",S8JW.tsv
time,1,335,"[53, 170, 251, 335, 490, 540, 682, 698, 739, 946, 1490, 1547]",S8JW.tsv
i've,1,337,"[335, 337, 351, 523, 550, 761, 781, 1098, 1165, 1402]",S8JW.tsv
use,1,563,"[335, 412, 563, 794, 1040, 1057, 1091, 1113, 1130, 1342, 1376, 1391, 1415, 1517]",S8JW.tsv
seem to,2,453,"[335, 453, 554, 765, 1132, 1163]",S8JW.tsv
use it,2,1057,"[335, 1057, 1091, 1391]",S8JW.tsv
to have,2,518,"[335, 518, 554, 1101]",S8JW.tsv
a pizza,2,351,"[207, 351]",S8JW.tsv
think i've,2,351,"[337, 351]",S8JW.tsv
a good,2,352,"[154, 198, 256, 350, 352, 465, 800, 801, 1410, 1496, 1498]",S8JW.tsv
thing,1,352,"[246, 352, 394, 412, 506, 530, 534, 568, 594, 643, 698, 829, 879, 883, 906, 1040, 1061, 1109, 1130, 1171, 1210, 1456]",S8JW.tsv
you think,2,728,"[352, 728, 1422]",S8JW.tsv
it's really,2,1178,"[354, 774, 1178]",S8JW.tsv
on the,2,356,"[18, 119, 123, 136, 152, 154, 356, 420, 472, 501, 1132, 1135, 1379, 1424, 1434, 1452, 1467]",S8JW.tsv
the outside,2,356,"[248, 356]",S8JW.tsv
outside,1,405,"[356, 403, 405]",S8JW.tsv
inside,1,405,"[356, 405, 946, 1163, 1220]",S8JW.tsv
half,1,381,"[84, 86, 154, 381, 382, 579, 721, 815, 1295, 1297, 1514]",S8JW.tsv
hour,1,162,"[154, 162, 381, 382]",S8JW.tsv
an hour,2,163,"[162, 163, 381, 382]",S8JW.tsv
an,1,238,"[162, 163, 216, 238, 381, 382, 703, 905, 926, 950, 953, 987, 988, 1066, 1091, 1159, 1326, 1327, 1422, 1456]",S8JW.tsv
i do,2,391,"[50, 378, 391, 448, 739, 805, 1028, 1467]",S8JW.tsv
once,1,391,"[80, 391]",S8JW.tsv
when i,2,391,"[378, 391, 1130]",S8JW.tsv
bread,1,391,"[380, 391, 545, 549, 1184, 1316, 1318]",S8JW.tsv
think when,2,1057,"[391, 1057]",S8JW.tsv
many,1,1266,"[391, 1266, 1382]",S8JW.tsv
that be quite hard,4,392,"[55, 392]",S8JW.tsv
work,1,392,"[55, 330, 392, 467, 626, 648, 751, 823, 824, 861, 889, 899, 906, 984, 1060, 1132, 1559]",S8JW.tsv
one day,2,873,"[392, 873, 899]",S8JW.tsv
years,1,1268,"[392, 1268, 1380]",S8JW.tsv
a day,2,403,"[44, 403]",S8JW.tsv
up,1,403,"[63, 102, 152, 161, 188, 262, 288, 375, 394, 403, 561, 563, 642, 672, 761, 816, 906, 1117, 1195, 1376, 1391, 1503]",S8JW.tsv
warm,1,403,"[80, 403, 672, 678, 709, 729, 778]",S8JW.tsv
cold wet hand,3,409,"[405, 409]",S8JW.tsv
cold,1,671,"[409, 671, 708, 709, 718]",S8JW.tsv
saw,1,412,"[41, 199, 201, 412, 1028, 1066, 1067, 1068, 1071, 1113, 1120, 1130, 1281]",S8JW.tsv
on it,2,246,"[207, 246, 248, 412, 427, 1121, 1432]",S8JW.tsv
couldn't,1,412,"[387, 412, 607, 749, 815, 1057, 1096]",S8JW.tsv
a nice,2,625,"[412, 625, 796, 1280]",S8JW.tsv
cut,1,1083,"[412, 1083, 1091, 1109, 1121, 1128, 1134]",S8JW.tsv
cut a,2,1091,"[412, 1091]",S8JW.tsv
to cut,2,1109,"[412, 1109]",S8JW.tsv
but then,2,414,"[55, 161, 414, 429, 453, 455, 635, 708, 709, 729, 1066, 1339]",S8JW.tsv
erm but then,3,708,"[414, 708]",S8JW.tsv
little,1,416,"[179, 348, 360, 370, 416, 423, 1171, 1452]",S8JW.tsv
bits,1,673,"[416, 673, 1028, 1139, 1550]",S8JW.tsv
down,1,426,"[67, 357, 426, 709, 1130, 1391, 1451]",S8JW.tsv
back,1,426,"[80, 426, 679, 843, 861, 1021, 1275, 1456, 1467, 1477]",S8JW.tsv
it get,2,426,"[161, 426]",S8JW.tsv
to be,2,435,"[426, 435, 488, 490, 495, 642, 739, 943, 1190, 1281]",S8JW.tsv
while,1,426,"[260, 426, 523, 856, 899]",S8JW.tsv
since,1,432,"[344, 432, 603, 605]",S8JW.tsv
with it,2,432,"[370, 432, 588, 1121]",S8JW.tsv
very very,2,1113,"[441, 1113]",S8JW.tsv
i don't really,3,1213,"[441, 1213, 1412]",S8JW.tsv
the same,2,447,"[100, 447, 742, 886]",S8JW.tsv
it the,2,1121,"[39, 394, 447, 1121]",S8JW.tsv
wasn't,1,454,"[11, 24, 146, 196, 454, 470, 648, 814, 1095, 1319, 1413, 1432, 1433, 1471]",S8JW.tsv
we didn't,2,491,"[456, 466, 474, 491, 568, 571, 639, 1424]",S8JW.tsv
well we didn't,3,571,"[456, 571]",S8JW.tsv
serve,1,778,"[456, 778]",S8JW.tsv
well we,2,796,"[456, 796]",S8JW.tsv
him,1,469,"[456, 469, 873, 1468]",S8JW.tsv
out and,2,115,"[11, 115, 458, 623, 1456]",S8JW.tsv
we go,2,458,"[152, 344, 458, 500, 540, 556, 559, 1473, 1505]",S8JW.tsv
another,1,458,"[161, 458, 545, 761, 1490]",S8JW.tsv
he be,2,458,"[92, 95, 458, 502, 751, 879, 1382, 1456, 1465]",S8JW.tsv
go and,2,1061,"[458, 1061, 1228]",S8JW.tsv
point,1,458,"[448, 458, 532, 1061, 1306]",S8JW.tsv
know,1,464,"[53, 55, 90, 100, 113, 143, 177, 179, 231, 244, 246, 254, 348, 431, 464, 519, 563, 681, 694, 698, 735, 738, 861, 873, 899, 902, 946, 1045, 1055, 1061, 1066, 1089, 1127, 1166, 1168, 1213, 1250, 1335, 1376, 1422, 1456, 1471, 1524]",S8JW.tsv
i know,2,464,"[100, 231, 464, 1066, 1335]",S8JW.tsv
not that,2,703,"[464, 703, 1565]",S8JW.tsv
that i,2,814,"[464, 814, 964, 1069, 1248, 1471]",S8JW.tsv
yeah we didn't,3,491,"[466, 491]",S8JW.tsv
didn't like,2,466,"[449, 455, 466, 639, 1127, 1326]",S8JW.tsv
pretty,1,468,"[108, 339, 468, 556, 870, 1045, 1130, 1434, 1463, 1467]",S8JW.tsv
christmas,1,470,"[27, 98, 136, 465, 470, 474, 481, 484, 496, 504, 559, 592, 778, 815, 857, 918, 1163, 1445, 1454, 1468, 1471, 1474, 1475]",S8JW.tsv
eve so,2,472,"[98, 472]",S8JW.tsv
eve,1,559,"[472, 559]",S8JW.tsv
twenty,1,722,"[136, 472, 722]",S8JW.tsv
new year's,2,945,"[472, 945]",S8JW.tsv
bother,1,474,"[57, 268, 474, 515, 700, 940]",S8JW.tsv
like a,2,474,"[67, 92, 119, 154, 198, 276, 364, 474, 486, 559, 563, 594, 626, 698, 702, 773, 788, 829, 867, 928, 990, 1045, 1047, 1056, 1060, 1067, 1092, 1132, 1171, 1210, 1212, 1214, 1282, 1326, 1329, 1445, 1477]",S8JW.tsv
so we,2,474,"[143, 156, 161, 427, 474, 861, 1273, 1505, 1550]",S8JW.tsv
be good,2,474,"[250, 388, 401, 474, 629, 1156, 1227, 1452, 1500]",S8JW.tsv
yeah but,2,474,"[399, 453, 474, 716, 782, 830, 1433]",S8JW.tsv
be like a,3,773,"[474, 773, 1282, 1329]",S8JW.tsv
but we,2,474,"[218, 474, 550, 787, 817]",S8JW.tsv
it be so,3,893,"[474, 893]",S8JW.tsv
it be like,3,609,"[474, 489, 609, 1051, 1180, 1327, 1329, 1424, 1433]",S8JW.tsv
it be like a,4,1329,"[474, 1329]",S8JW.tsv
and then,2,476,"[119, 126, 160, 192, 271, 381, 476, 488, 492, 540, 599, 613, 615, 621, 623, 695, 729, 828, 1101, 1268, 1345, 1366, 1376, 1400]",S8JW.tsv
dark,1,476,"[161, 476, 946]",S8JW.tsv
basically,1,1047,"[476, 1047, 1091, 1505]",S8JW.tsv
double,1,479,"[394, 479, 1149, 1219]",S8JW.tsv
it's a bite,3,494,"[266, 494, 628]",S8JW.tsv
it's a,2,494,"[276, 494]",S8JW.tsv
isn't,1,496,"[63, 174, 267, 399, 496, 539, 647, 928, 1085, 1091, 1260]",S8JW.tsv
that's quite,2,496,"[399, 496, 782, 926, 1008]",S8JW.tsv
isn't it,2,496,"[174, 267, 399, 496, 928, 1085, 1091, 1260]",S8JW.tsv
special,1,1379,"[505, 650, 1379, 1504, 1533, 1535]",S8JW.tsv
could,1,519,"[18, 394, 499, 519, 607, 727, 826, 840, 886, 978, 1011, 1094, 1297, 1489, 1490, 1532, 1533, 1540, 1543, 1556, 1557]",S8JW.tsv
bite of,2,519,"[50, 132, 170, 248, 333, 360, 433, 519, 621, 626, 628, 753, 1120, 1157]",S8JW.tsv
be like oh,3,519,"[53, 519, 780, 781, 1180]",S8JW.tsv
you know,2,90,"[55, 90, 113, 143, 177, 179, 244, 246, 254, 348, 519, 563, 861, 899, 946, 1045, 1061, 1127, 1376, 1456, 1471, 1524]",S8JW.tsv
turkey,1,519,"[510, 513, 517, 519, 520, 521, 523]",S8JW.tsv
oh you,2,956,"[90, 519, 956]",S8JW.tsv
i'll,1,547,"[256, 547, 709, 718, 906, 948, 961, 966, 975, 987, 1001, 1157]",S8JW.tsv
oh i'll have,3,906,"[547, 906]",S8JW.tsv
i'll have one,3,948,"[547, 948, 987]",S8JW.tsv
last,1,550,"[53, 78, 550, 753, 832, 906]",S8JW.tsv
last night,2,550,"[378, 550]",S8JW.tsv
slightly,1,550,"[411, 437, 484, 550, 1252, 1260, 1331, 1333, 1426]",S8JW.tsv
want to,2,550,"[486, 521, 550, 657, 660, 662, 735, 867, 1057]",S8JW.tsv
but i,2,550,"[246, 399, 448, 550, 573, 662, 689, 737, 848, 885, 1074, 1087, 1412]",S8JW.tsv
if you want to,4,735,"[550, 735]",S8JW.tsv
they be,2,788,"[550, 788, 826, 1156, 1198, 1250, 1289, 1341, 1349, 1353, 1379]",S8JW.tsv
you want,2,956,"[550, 735, 956, 978, 988, 1295]",S8JW.tsv
if you,2,1061,"[550, 1061]",S8JW.tsv
eat them,2,1074,"[550, 1074, 1339, 1345]",S8JW.tsv
they've,1,1103,"[550, 1103, 1202, 1427]",S8JW.tsv
today,1,550,"[442, 550, 1117]",S8JW.tsv
muffins,1,1156,"[550, 1156, 1158]",S8JW.tsv
but i don't,3,1412,"[550, 1412]",S8JW.tsv
we can,2,1552,"[550, 1552]",S8JW.tsv
just like,2,179,"[117, 179, 408, 527, 556, 716, 739, 765, 788, 899, 905, 1045, 1051, 1067, 1125, 1371, 1518]",S8JW.tsv
it's just,2,380,"[117, 343, 380, 537, 540, 556, 695, 716, 771, 844, 891, 1060, 1061, 1115, 1117, 1377, 1508, 1518]",S8JW.tsv
leave,1,689,"[556, 689]",S8JW.tsv
it's just like,3,556,"[117, 556, 716, 1518]",S8JW.tsv
's,1,566,"[27, 141, 264, 266, 566, 800, 803, 1223, 1225, 1502]",S8JW.tsv
didn't have,2,574,"[491, 568, 574]",S8JW.tsv
sage,1,574,"[568, 574]",S8JW.tsv
didn't have any chestnuts,4,574,"[571, 574]",S8JW.tsv
everything,1,770,"[574, 639, 770, 778, 1045]",S8JW.tsv
quite like,2,446,"[340, 446, 578]",S8JW.tsv
yeah it's,2,776,"[578, 776]",S8JW.tsv
it really,2,1095,"[578, 1095, 1121, 1324]",S8JW.tsv
excite,1,1040,"[598, 1008, 1040, 1483]",S8JW.tsv
our,1,630,"[80, 563, 630, 737]",S8JW.tsv
actually,1,630,"[411, 508, 568, 630, 754, 756, 886, 946, 1166, 1262, 1339, 1422, 1471, 1522]",S8JW.tsv
completely,1,630,"[534, 568, 630, 664, 1248, 1474]",S8JW.tsv
end,1,755,"[573, 630, 635, 754, 755, 756, 761, 854, 906, 983, 985, 1256, 1376, 1379, 1500, 1505]",S8JW.tsv
it in the,3,765,"[630, 635, 765, 1534]",S8JW.tsv
the end,2,906,"[573, 630, 635, 754, 756, 906, 983, 985, 1256, 1379, 1500, 1505]",S8JW.tsv
nut,1,630,"[594, 630, 1210, 1212]",S8JW.tsv
it like,2,630,"[172, 630, 829, 1268, 1523]",S8JW.tsv
eat it,2,1306,"[630, 635, 1306]",S8JW.tsv
it in,2,630,"[371, 615, 630, 635, 765, 1391, 1534]",S8JW.tsv
hold,1,631,"[260, 563, 631, 1028]",S8JW.tsv
free,1,753,"[631, 640, 753]",S8JW.tsv
it didn't,2,1095,"[631, 1095]",S8JW.tsv
taste,1,633,"[4, 607, 633, 1324]",S8JW.tsv
go to,2,639,"[152, 268, 559, 639, 904]",S8JW.tsv
that's the,2,639,"[405, 444, 639, 969, 1388]",S8JW.tsv
felt,1,709,"[639, 709]",S8JW.tsv
so that's,2,848,"[639, 848, 1070]",S8JW.tsv
still,1,643,"[80, 154, 371, 429, 643, 999, 1177, 1507]",S8JW.tsv
days,1,645,"[136, 192, 645, 753, 867, 918]",S8JW.tsv
literally,1,1068,"[645, 1068]",S8JW.tsv
do a,2,647,"[50, 647]",S8JW.tsv
or something,2,647,"[179, 271, 621, 647, 771, 847, 899, 938, 1056, 1254, 1262, 1282, 1497]",S8JW.tsv
also,1,1066,"[647, 1066, 1141, 1184]",S8JW.tsv
enough,1,648,"[411, 573, 648, 780, 932, 1060, 1061, 1076, 1077, 1085, 1115, 1281, 1289, 1447, 1564]",S8JW.tsv
as if,2,691,"[648, 691]",S8JW.tsv
to get out,3,660,"[11, 660]",S8JW.tsv
to get,2,368,"[11, 127, 368, 491, 660, 724, 1087, 1260, 1376, 1415]",S8JW.tsv
out of,2,660,"[155, 660, 1415]",S8JW.tsv
long,1,662,"[78, 83, 523, 662, 844, 847, 917, 928, 936, 1085, 1139, 1489, 1564]",S8JW.tsv
it a,2,662,"[265, 662, 823, 943, 1170]",S8JW.tsv
it for,2,1091,"[662, 1091, 1289]",S8JW.tsv
in it,2,1154,"[662, 1154, 1309, 1327, 1329]",S8JW.tsv
one of,2,664,"[62, 664, 685, 937, 962, 1103, 1104, 1266, 1279, 1413]",S8JW.tsv
rubbish,1,945,"[664, 945]",S8JW.tsv
place and,2,1028,"[664, 1028]",S8JW.tsv
place,1,664,"[290, 664, 1028, 1175, 1452]",S8JW.tsv
way,1,666,"[152, 154, 155, 666, 692, 713, 1120, 1121, 1314, 1452, 1467, 1520]",S8JW.tsv
against,1,675,"[563, 675]",S8JW.tsv
radiator,1,709,"[675, 709, 727]",S8JW.tsv
the radiator,2,718,"[675, 718]",S8JW.tsv
sit,1,675,"[12, 675, 722]",S8JW.tsv
we'll,1,677,"[90, 420, 677, 718, 893]",S8JW.tsv
like you,2,698,"[55, 387, 698, 1422, 1456, 1471, 1492]",S8JW.tsv
of sort of,3,621,"[63, 405, 621, 698]",S8JW.tsv
sort,1,621,"[63, 67, 179, 405, 423, 621, 698, 1087]",S8JW.tsv
sort of get,3,698,"[67, 698]",S8JW.tsv
get a,2,698,"[67, 337, 444, 532, 698, 796, 803, 884, 885, 1137, 1268, 1280, 1402]",S8JW.tsv
of get,2,698,"[102, 698]",S8JW.tsv
kind,1,655,"[43, 154, 229, 296, 301, 655, 698, 950, 1040, 1092, 1200, 1452, 1500]",S8JW.tsv
some sort of,3,698,"[271, 563, 698, 1415]",S8JW.tsv
sort of sort of,4,698,"[405, 698]",S8JW.tsv
quite a lot of,4,698,"[435, 698, 1087]",S8JW.tsv
get to,2,698,"[491, 698]",S8JW.tsv
that's it,2,698,"[183, 698, 699]",S8JW.tsv
there's like there's,3,712,"[698, 712]",S8JW.tsv
there's like,2,712,"[698, 712, 769]",S8JW.tsv
there's,1,698,"[429, 698, 712, 714, 722, 739, 769, 857, 867, 1006, 1045, 1076, 1266, 1306, 1451, 1499, 1518, 1529]",S8JW.tsv
and that's,2,698,"[364, 698, 735, 1264]",S8JW.tsv
like there's,2,739,"[698, 712, 739, 769, 867, 1518]",S8JW.tsv
system,1,739,"[698, 739]",S8JW.tsv
things and,2,843,"[698, 843, 1422]",S8JW.tsv
sort of thing,3,698,"[394, 698, 879, 883, 1130]",S8JW.tsv
of thing,2,698,"[394, 594, 698, 879, 883, 1040, 1130, 1171]",S8JW.tsv
kind of thing,3,698,"[594, 698, 1040, 1171]",S8JW.tsv
you get to,3,1061,"[698, 1061]",S8JW.tsv
that you,2,698,"[394, 532, 698, 964, 1061, 1067, 1068, 1109, 1538]",S8JW.tsv
or a,2,1083,"[698, 990, 1083, 1547]",S8JW.tsv
and if,2,1121,"[698, 1121]",S8JW.tsv
different,1,1248,"[698, 1206, 1248, 1518, 1557]",S8JW.tsv
a lot of,3,435,"[265, 435, 698, 702, 869, 1087, 1376, 1435]",S8JW.tsv
people,1,702,"[80, 702, 830, 863, 1091, 1503]",S8JW.tsv
and so,2,710,"[370, 709, 710]",S8JW.tsv
so it's,2,710,"[117, 618, 710, 773, 1050, 1541]",S8JW.tsv
they do,2,713,"[67, 244, 713, 788, 1134, 1300]",S8JW.tsv
but not,2,713,"[411, 713]",S8JW.tsv
turn,1,727,"[63, 378, 420, 623, 709, 718, 727, 729, 986, 1564]",S8JW.tsv
just turn,2,727,"[420, 727, 729]",S8JW.tsv
turn the,2,727,"[709, 718, 727, 729]",S8JW.tsv
turn the radiator off,4,727,"[718, 727]",S8JW.tsv
they could,2,826,"[727, 826]",S8JW.tsv
but they,2,790,"[727, 790, 1141, 1184, 1353]",S8JW.tsv
properly,1,754,"[682, 735, 754, 756, 760]",S8JW.tsv
all that,2,1117,"[777, 1117, 1185]",S8JW.tsv
mm yeah,2,789,"[80, 789, 1465]",S8JW.tsv
they don't,2,791,"[681, 735, 791, 1367, 1478]",S8JW.tsv
yeah they,2,791,"[575, 791, 906]",S8JW.tsv
look that,2,1095,"[791, 1095]",S8JW.tsv
a hundred,2,806,"[803, 806, 1547, 1548, 1550]",S8JW.tsv
tape,1,806,"[803, 806]",S8JW.tsv
hundred,1,821,"[806, 821, 1548]",S8JW.tsv
you can,2,806,"[113, 806, 1063, 1067, 1068, 1071, 1092, 1234, 1434]",S8JW.tsv
close,1,829,"[127, 829]",S8JW.tsv
garden,1,840,"[98, 809, 840, 842]",S8JW.tsv
you could,2,607,"[394, 607, 840, 978, 1094, 1533, 1556, 1557]",S8JW.tsv
land rover,2,840,"[819, 826, 837, 838, 840]",S8JW.tsv
like once,2,847,"[80, 847]",S8JW.tsv
wanna,1,847,"[161, 847, 883, 946, 1396, 1398, 1412, 1481, 1538]",S8JW.tsv
you'd,1,847,"[378, 847, 1061]",S8JW.tsv
drive,1,847,"[492, 837, 847]",S8JW.tsv
wouldn't,1,847,"[729, 794, 847, 1172]",S8JW.tsv
me,1,851,"[57, 260, 319, 499, 588, 673, 735, 851, 918, 1016, 1045, 1163, 1218, 1289, 1290, 1291, 1306, 1328, 1348, 1376, 1400, 1422, 1477, 1500, 1503, 1532]",S8JW.tsv
to me,2,1016,"[851, 1016, 1163]",S8JW.tsv
gonna be,2,854,"[380, 653, 854, 865]",S8JW.tsv
gonna,1,459,"[138, 380, 459, 653, 854, 865, 1033, 1040, 1147, 1220, 1391, 1456, 1564]",S8JW.tsv
so he,2,880,"[98, 308, 879, 880, 889]",S8JW.tsv
they might get a job do,6,885,"[884, 885]",S8JW.tsv
job,1,889,"[884, 889, 1422]",S8JW.tsv
charity,1,904,"[826, 904, 915]",S8JW.tsv
take,1,925,"[47, 90, 218, 271, 448, 770, 796, 814, 828, 891, 925, 955, 1028, 1050, 1429, 1465, 1488]",S8JW.tsv
eight,1,924,"[491, 739, 924, 925, 1268, 1547, 1548, 1550]",S8JW.tsv
get one,2,925,"[685, 925, 1476]",S8JW.tsv
thirty,1,781,"[769, 781, 922, 924, 925, 1145, 1547]",S8JW.tsv
leg,1,924,"[922, 924, 925, 929]",S8JW.tsv
tea,1,934,"[12, 156, 196, 934, 954, 966, 987, 988, 990, 997, 999, 1001, 1002, 1003, 1006, 1149]",S8JW.tsv
more sherry,2,936,"[934, 936]",S8JW.tsv
gin,1,1435,"[938, 1435]",S8JW.tsv
we have,2,950,"[44, 161, 207, 491, 495, 544, 778, 817, 819, 839, 950, 964, 1228, 1445, 1483, 1496, 1498]",S8JW.tsv
at the,2,950,"[44, 486, 561, 615, 616, 832, 899, 915, 950, 985, 1028, 1379, 1410]",S8JW.tsv
selection of,2,950,"[625, 950]",S8JW.tsv
extraordinary,1,954,"[950, 954, 955, 956, 969, 987, 988, 991, 992]",S8JW.tsv
have an extraordinary,3,987,"[950, 987]",S8JW.tsv
two,1,950,"[136, 262, 385, 950, 1028, 1150, 1195, 1275, 1483]",S8JW.tsv
i i,2,955,"[100, 378, 448, 506, 949, 955, 1258, 1363, 1391]",S8JW.tsv
random and extraordinary,3,956,"[955, 956]",S8JW.tsv
i i can,3,1391,"[955, 1391]",S8JW.tsv
both,1,957,"[879, 889, 957]",S8JW.tsv
would you,2,1045,"[958, 999, 1045, 1376]",S8JW.tsv
your,1,960,"[24, 47, 51, 67, 70, 72, 150, 290, 292, 327, 486, 522, 583, 590, 640, 679, 695, 741, 749, 814, 918, 922, 960, 985, 986, 1061, 1117, 1197, 1198, 1221, 1286, 1404, 1447, 1459, 1488, 1507, 1513, 1566]",S8JW.tsv
a bite more,3,960,"[196, 588, 863, 960]",S8JW.tsv
you're,1,960,"[234, 290, 373, 672, 722, 867, 960, 995, 1085, 1109, 1121, 1122, 1478]",S8JW.tsv
one of those,3,962,"[685, 962, 1103, 1266, 1413]",S8JW.tsv
like those,2,962,"[918, 919, 962, 1353]",S8JW.tsv
of those,2,1477,"[962, 1150, 1477]",S8JW.tsv
that we have,3,964,"[491, 964, 1445]",S8JW.tsv
and that,2,964,"[879, 964]",S8JW.tsv
ones that,2,1045,"[964, 1045]",S8JW.tsv
chocolate,1,980,"[978, 980, 1000, 1004, 1076, 1082, 1151, 1185, 1208, 1219, 1221]",S8JW.tsv
mm okay,2,1355,"[978, 1355]",S8JW.tsv
hard,1,984,"[55, 984]",S8JW.tsv
extraordinary tea,2,988,"[954, 988]",S8JW.tsv
an extraordinary tea,3,988,"[987, 988]",S8JW.tsv
